Country/Region;Population;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16
Australia New South Wales;7317500;;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Australia Northern Territory;231200;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia Queensland;4599400;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;8;8;8;8;8;8;8;8;8;8;8;8
Australia South Australia;1659800;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3
Australia Tasmania;511000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia Victoria;5640900;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;7;7;7;7;7;7;7;7;8;8;8;8
Australia Western Australia;2366900;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;9006398;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;4;6;6;6;6
Azerbaijan;10139177;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;6;6
Bahrain;1701575;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;14;22;35;35;44;44;60;77
Bangladesh;164689383;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Belarus;9449323;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;3;3;3;3
Belgium;11589623;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Benin;12123200;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bhutan;771608;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bolivia;11673021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bosnia and Herzegovina;3280819;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brazil;212559417;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Brunei;437479;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bulgaria;6948445;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Burkina Faso;20903273;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cambodia;16718965;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Cameroon;26545863;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada;37742154;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;8;8;8;8;8;8;8;8;8;9
Canada Alberta;4345737;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada British Columbia;5020302;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4
Canada Manitoba;1360396;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada New Brunswick;772094;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada Newfoundland and Labrador;523790;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada Nova Scotia;965392;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada Ontario;14446515;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;5
Canada Prince Edward Island;154748;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada Quebec;8433301;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada Saskatchewan;1168423;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;4829767;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chile;19116201;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China;1439323776;;28;30;36;39;49;58;101;120;135;214;275;463;614;843;1115;1477;1999;2596;3219;3918;4636;5082;6217;7977;9298;10755;12462;14206;15962;18014;18704;22699;23187;25015;27676;30084;32930;36329;39320;42162;44854;47450;50001;52292;53944;55539;57388;58804;60181;61644;62901;64196;65660;67017;67910
China Anhui;59500510;;0;0;0;0;0;0;0;2;2;3;5;7;14;20;23;34;47;59;72;88;105;127;157;193;221;255;280;361;413;474;539;597;637;663;712;744;792;821;868;873;917;936;956;970;979;979;984;984;984;984;984;984;984;984;984
China Beijing;19612368;;0;0;1;2;2;2;4;4;4;5;9;9;12;23;24;31;33;34;37;44;48;56;69;80;98;108;114;122;145;153;169;178;189;198;215;235;248;257;271;276;282;288;297;297;299;303;308;315;320;326;334;342;349;353;360
China Chongqing;28846170;;0;0;0;0;0;0;0;1;1;1;3;7;9;9;15;24;31;39;51;66;79;102;128;152;184;207;225;254;274;299;316;328;335;349;372;384;401;422;438;450;469;490;502;512;513;526;527;542;547;554;564;566;569;570;570
China Fujian;36894216;;0;0;0;0;0;0;0;0;0;0;0;0;1;3;11;14;20;24;35;39;45;53;57;63;71;82;90;93;112;126;149;162;170;183;199;218;228;235;243;247;255;260;270;277;284;295;295;295;295;295;295;295;295;295;295
China Gansu;25575254;;0;0;0;0;0;0;0;0;0;0;0;3;3;4;6;6;9;12;16;17;24;31;39;39;49;54;58;62;65;71;76;76;78;80;80;81;81;82;82;84;85;86;87;87;87;87;87;88;88;88;88;88;89;91;91
China Guangdong;104303132;;0;2;2;2;2;4;4;5;10;11;14;15;21;30;49;69;88;112;141;167;212;275;314;362;410;465;524;565;606;642;690;728;755;786;822;851;890;935;983;1016;1059;1101;1133;1181;1216;1237;1256;1260;1274;1282;1289;1296;1299;1304;1306
China Guangxi;46026629;;0;0;0;0;0;0;2;2;2;2;2;2;7;10;13;14;17;17;18;24;33;32;33;36;44;49;53;69;86;90;97;104;106;112;134;147;161;168;176;181;192;202;210;214;217;218;223;230;234;238;241;243;243;243;248
China Guizhou;34746468;;0;0;0;0;0;0;0;1;1;2;2;2;2;2;9;6;6;7;7;10;17;18;27;28;41;46;57;66;70;72;77;90;102;102;104;104;112;112;112;112;114;114;114;114;114;115;117;123;129;133;137;140;143;143;144
China Hainan;9171300;;0;0;0;0;0;0;0;0;1;1;1;4;4;5;5;8;10;14;19;19;20;27;30;43;39;52;59;79;84;86;95;104;106;116;124;129;131;133;148;149;151;155;158;158;158;158;159;159;159;159;160;160;160;160;161
China Hebei;71854202;;0;0;0;0;0;0;0;0;0;0;0;3;3;4;6;13;22;30;34;41;48;54;68;87;101;105;122;136;152;169;184;203;219;234;248;261;274;277;282;294;296;300;301;304;305;307;307;307;307;307;308;310;310;310;310
China Heilongjiang;38312224;;0;0;0;0;0;0;0;0;0;0;2;2;2;4;7;8;12;13;14;30;28;31;33;47;68;79;85;111;120;136;175;204;222;227;243;249;270;283;301;342;356;366;373;379;396;403;412;430;434;436;441;446;447;453;455
China Henan;94023567;;0;0;0;0;0;0;0;1;2;3;3;10;16;27;47;56;86;116;153;191;218;246;296;357;391;440;509;522;573;637;736;830;868;943;1002;1033;1068;1112;1170;1198;1205;1231;1234;1239;1244;1244;1247;1247;1247;1249;1249;1249;1250;1250;1250
China Hong Kong;7061200;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;5;6;5;6;11;19;19;24;24;30;33;36;36;37;37;43;46;51;58;59;65;65;67;77;78;81;84
China Hubei;57237740;;28;28;31;32;42;45;80;88;90;141;168;295;386;522;633;817;1115;1439;1795;2222;2639;2686;3459;4774;5623;6639;7862;9128;10337;11788;11881;15299;15343;16748;18971;20969;23383;26403;28993;31536;33934;36208;38557;40592;42033;43500;45235;46488;47743;49134;50318;51553;52960;54288;55142
China Hunan;65683722;;0;0;0;0;0;0;0;0;2;2;8;16;22;31;54;81;112;156;186;208;247;304;339;364;425;464;498;527;561;634;661;692;714;731;768;783;804;830;846;866;887;906;916;938;955;960;968;979;990;995;999;1005;1014;1014;1014
China Inner Mongolia;24706321;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;4;5;5;5;5;5;6;6;6;7;8;8;8;10;16;17;26;27;34;35;38;43;45;49;52;54;59;63;65;65;67;70;70;70;71;71;71;71;71;73
China Jiangsu;78659903;;0;0;0;1;1;1;1;1;1;5;6;7;8;12;23;34;43;51;71;81;93;125;139;157;186;218;258;280;318;356;373;401;418;452;458;478;498;515;523;536;543;562;577;583;594;606;612;621;627;627;629;630;630;631;631
China Jiangxi;44567475;;0;0;0;0;0;2;3;3;5;7;9;12;18;20;27;37;45;55;73;105;128;152;170;187;210;240;275;310;362;433;489;555;613;645;683;719;754;790;811;831;850;870;884;901;909;916;919;923;927;932;934;934;934;934;934
China Jilin;27462297;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;4;4;4;12;13;18;22;24;25;26;30;34;36;37;43;45;52;54;60;63;65;67;73;75;78;83;83;86;88;90;90;90;91;91;91;91;91;91;91;92
China Liaoning;43746323;;0;0;0;0;0;0;0;1;1;1;1;1;1;2;4;5;7;8;12;13;19;20;22;29;31;40;43;53;55;59;61;66;73;80;83;88;93;93;96;103;103;106;106;106;106;107;109;109;111;111;112;112;113;114;115
China Macau;552300;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;3;3;5;5;5;5;6;6;6;6;6;7;7;8;8;8;8;8;9;9;9;10;10;10;10;10;10;10;10;10;10;10
China Ningxia;6301350;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;15;13;13;22;24;24;24;33;33;35;42;42;44;48;48;56;58;61;65;68;68;69;69;69;69;69;69;71;71;71;71;71;72;72;72;73;73;75
China Qinghai;5626722;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;5;9;11;11;13;13;13;15;16;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
China Shaanxi;37327378;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;9;17;20;25;30;32;43;46;54;60;71;79;89;102;118;134;149;163;173;186;192;195;199;207;208;216;216;223;224;226;226;227;227;227;232;232;232;232;232;233
China Shandong;95793065;;0;0;0;0;0;0;0;1;1;2;3;6;7;11;15;27;37;44;63;66;80;92;105;136;156;173;191;211;231;254;281;302;321;343;355;377;387;405;421;443;460;511;516;578;618;627;642;700;719;726;734;739;741;741;746
China Shanghai;23019148;;0;0;1;1;1;3;4;5;5;9;10;10;10;12;15;25;30;41;44;48;52;57;62;90;124;140;161;177;186;199;211;227;249;261;268;272;276;279;287;290;292;294;298;303;306;313;314;315;319;320;321;324;324;324;325
China Shanxi;35712111;;0;0;0;0;0;0;0;1;1;1;1;3;2;4;5;12;15;21;25;25;30;33;36;38;46;50;53;61;68;76;78;81;88;94;98;104;107;112;114;116;119;124;124;126;126;126;126;127;131;131;132;133;133;133;133
China Sichuan;80418200;;0;0;0;0;0;0;0;1;1;1;3;11;14;14;24;31;42;60;71;80;85;92;104;114;119;131;156;169;188;217;231;250;261;276;289;307;321;338;351;365;386;394;406;425;442;454;464;466;478;488;498;503;511;516;516
China Tianjin;12938224;;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;4;4;8;10;11;21;31;37;45;46;48;54;59;62;65;81;87;91;96;102;102;109;111;111;124;124;128;128;128;128;130;131;131;132;132;132;133;133
China Tibet;3002166;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
China Xinjiang;21813334;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;6;10;12;12;12;20;22;24;25;28;30;30;34;43;52;62;64;66;68;69;70;71;72;73;73;73;73;73;73;73;73;73
China Yunnan;45966239;;0;0;0;0;0;0;0;0;0;1;2;3;5;5;5;7;12;17;18;19;20;26;27;36;42;42;47;57;60;79;96;107;115;124;129;144;150;156;157;163;168;169;169;169;170;170;170;170;170;170;170;170;172;172;172
China Zhejiang;54426891;;0;0;1;1;1;1;3;3;4;14;21;32;43;62;78;94;123;175;201;242;270;321;360;403;428;456;507;535;604;633;679;719;760;782;808;867;932;975;1016;1046;1069;1093;1114;1124;1147;1154;1161;1176;1191;1195;1197;1197;1211;1211;1216
Colombia;50882891;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo (Brazzaville);5518087;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo (Kinshasa);81340000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Costa Rica;5094118;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;26378274;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Croatia;4105267;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2
Cuba;11326616;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cyprus;1207359;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Czechia;10708981;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Denmark;5792202;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1
Denmark Denmark;5742912;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1
Denmark Faroe Islands;49290;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dominican Republic;10847910;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ecuador;17643054;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;102334404;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;27;27;27;27;21;27
Equatorial Guinea;1402985;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Estonia;1326535;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Eswatini;1160164;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ethiopia;114963588;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Finland;5540720;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10
France;65273511;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;4;4;4;4;4;4;4;4;4;11;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
France France;64385922;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;4;4;4;4;4;4;4;4;4;11;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
France French Guiana;290691;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
France French Polynesia;238007;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
France Guadeloupe;400124;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
France Mayotte;272815;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
France Saint Barthelemy;9961;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
